1.5,0,0,0
1.4062,0.093836,0.13346,-0.097155
1.4082,0.0020235,0.0028739,0.0021893
1.4082,9.3427e-07,1.3269e-06,1.0099e-06
1.4082,1.9895e-13,2.8256e-13,2.1516e-13
