1.5,0
1.4028,0.069256
1.4086,0.0041053
1.4082,0.00033739
1.4082,2.7276e-05
1.4082,2.2081e-06
1.4082,1.7873e-07
1.4082,1.4468e-08
1.4082,1.1711e-09
1.4082,9.4798e-11
